trait,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010013,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010014,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010015,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010016,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010017,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010018,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010019,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010021,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010022,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010023,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010024,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010025,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010026,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010027,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010028,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010029,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010030,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010031,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010032,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010033,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010034,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010035,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010036,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010037,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010038,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010039,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010138,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010139,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010140,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010141,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010142,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010143,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010144,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010145,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010146,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010147,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010148,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101389,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101390,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010149,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010150,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra010151,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037419,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037420,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101391,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037421,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037422,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037423,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037424,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037425,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037426_Bra037427,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037428,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037429,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037430,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037431,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037432,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037433,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037434,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037435,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037436,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037437,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037438,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037439,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037440,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037441,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037442,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037443,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037444,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037445,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037446,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101392,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037447,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037448_Bra037451,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037449,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037450,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037452_Bra037454,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037453,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101393,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037455,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037456,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037457,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037458,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037459,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037460,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037461,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037462,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101394,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037463,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037464,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037465,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037466,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037467,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037468,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037469,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037470,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037471,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037472,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037473,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037474,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037475,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037476,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037477,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037478,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037479,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037480,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037481,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037482,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037483,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037484,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037485,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037486,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037487,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037488,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037489,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037490,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037491,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037492,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037493,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037494,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037495,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037496,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037497,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037498,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037499,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037500,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037501,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037502,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037503,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037504,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037505,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037506,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037507,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037508,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101395,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037509,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037510,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037511,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101396,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037512,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037513,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037514,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037515,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037516,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037517,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037518,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037519,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101397,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037520,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037521,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037522,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037523,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037524,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037525,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037526,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037527,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037528,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037529,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037530,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra037531,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025426,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025425,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025424,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025423,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025422,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025421,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025420,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025419,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025418,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025417,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025416,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025415,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra101398,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025414,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025413,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025412,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025411,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025410,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025409,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025408,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025407,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025406,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025405,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025404,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025403,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025402,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025401,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025400,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025399,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025398,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025397,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025396,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025395,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025394,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025392,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025393,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025391,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025390,2.609122828866624,4.392020358793429
UN_MEblue,A06,19003983,22141386,48.0235238943268,69.1629009219697,Bra025389,2.609122828866624,4.392020358793429
